capture_id,report,date,radio,channel,edge,gain_mode,configured_gain_db,sample_rate_hz,capture_rms_rx0_dbfs,capture_rms_rx1_dbfs,track_count,dual_valid_track_count,strong_slope_track_count
ch4-lower-edge-narrow-pluto-5d4d-20260810T162454Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T162454Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.471423022980945,-12.740071150660624,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T162700Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T162700Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.60643997500059,-32.126813041804475,5,5,5
ch4-lower-edge-narrow-pluto-5d4d-20260810T162945Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T162945Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.603972605876894,-32.366175625255124,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T163150Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T163150Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.538149355579762,-32.096262798577584,5,5,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T163508Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T163508Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.630615531103174,-12.324588161941081,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T163715Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T163715Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.61251793689744,-32.262342208891084,5,5,5
ch4-lower-edge-narrow-pluto-5d4d-20260810T163959Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T163959Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.458027025230153,-12.292376478207874,7,7,6
ch4-lower-edge-narrow-pluto-5d4d-20260810T164205Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T164205Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.055632207694956,-32.6771349882722,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T164452Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T164452Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.10596111366426,-32.68499652293534,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T164657Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T164657Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.627009840332128,-12.963722584121374,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T164944Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T164944Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.355648987850834,-12.753829459573954,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T165150Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T165150Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.442218096131965,-12.240407292753234,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T165437Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T165437Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.588278890838156,-12.804820594387607,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T165644Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T165644Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.97747186850572,-32.65583303220362,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T170044Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T170044Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.511487192573851,-12.679144261727668,6,6,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T170250Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T170250Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.518399554386486,-12.248089944358869,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T170539Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T170539Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.675530342415193,-32.29219857379741,6,6,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T170743Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T170743Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.992239283313516,-32.53653087373025,5,5,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T171214Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T171214Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.339744129429072,-12.829604770437593,5,5,5
ch4-lower-edge-narrow-pluto-5d4d-20260810T171419Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T171419Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.421906713898352,-32.87246075844854,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260810T171706Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T171706Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.454000066119505,-32.94246515531833,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T171910Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T171910Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.559238477672993,-12.633992086639342,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T172158Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T172158Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.592437236221583,-12.758307983730358,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T172404Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T172404Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.865471554117253,-32.34443475384984,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T172721Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T172721Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.22160593295187,-32.701074456322054,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T172925Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T172925Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.51157499843394,-32.9713150754884,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260810T173208Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T173208Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.590956343835526,-12.377377718806787,5,5,5
ch4-lower-edge-narrow-pluto-5d4d-20260810T173413Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T173413Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.606962015424156,-12.457627807376394,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T173658Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T173658Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.261273497068217,-32.76627911985765,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T173943Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T173943Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.567297046791863,-12.261272140464392,5,5,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T174300Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T174300Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.672351469521054,-12.387369573588336,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T174506Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T174506Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.896179837615769,-12.412568780369027,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T174752Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T174752Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.723091242700216,-12.376539484255533,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T174958Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T174958Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.313629925029893,-32.804558370766586,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T175642Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T175642Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.663382162204169,-12.312868820080231,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T180318Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T180318Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.50888916108137,-32.98755224071593,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T180615Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T180615Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.677563120219514,-12.733720586287312,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T180821Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T180821Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.758853828194512,-12.332694049430366,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T181105Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T181105Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.09538461378548,-32.60524340483707,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T181309Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T181309Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.577130178622813,-32.99532265707296,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T184908Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T184908Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.752008930960015,-12.329582180772451,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T185559Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T185559Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.210831995617106,-32.70542667627187,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T185841Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T185841Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.29837129528935,-32.82584675934573,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T190045Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T190045Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.286604237517018,-32.78167114947007,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T190439Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T190439Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.854430701950179,-12.344495111431028,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T190645Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T190645Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.462427835245197,-32.95681002114566,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T190929Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T190929Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.597975874605176,-32.96755020247246,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T191133Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T191133Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.280965171842418,-32.69454780298745,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T191417Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T191417Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.44419945512044,-32.8881376958511,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T191621Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T191621Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.404322156194645,-32.87502698560947,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T191906Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T191906Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.727938652079661,-12.377617599343973,5,5,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T192211Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T192211Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.529045989741334,-12.37192262769552,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T192531Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T192531Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.232066553387646,-32.47703386789188,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T192735Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T192735Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.640837718619323,-33.048459344077756,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T194305Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T194305Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-13.005197829412968,-12.615430416889769,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T194656Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T194656Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.48122383627869,-32.93609116292602,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T194937Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T194937Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.553960050115423,-12.445226417501097,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T195143Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T195143Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.693362006099022,-33.15607644537694,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T195425Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T195425Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.80895781432686,-12.44926470447188,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T200726Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T200726Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.279002360881295,-12.686334184840536,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260810T202326Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T202326Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.642336125997035,-12.478974968068782,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T202531Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T202531Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.275007793916302,-32.73650216046526,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T202812Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T202812Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-28.75813326043325,-33.173157618418514,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T203016Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T203016Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.960777638341884,-12.529688522447886,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T222446Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T222446Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.71894987292516,-32.23287893681109,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260810T222659Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T222659Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.88262015337717,-31.28629112331643,6,6,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T222939Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T222939Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.602349318876342,-12.51742710033902,5,5,5
ch4-lower-edge-narrow-pluto-5d4d-20260810T223217Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T223217Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.46354989579412,-31.88453371037624,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T223538Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T223538Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-13.128237199232371,-12.64982284952204,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260810T223614Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T223614Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.36812248685186,-31.85856786141832,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T223914Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T223914Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.514723040399595,-31.937584407197946,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T224224Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T224224Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.823845537820713,-12.525516680404898,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T224431Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T224431Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.809504978679724,-12.66305180981687,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T224718Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T224718Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.71347349853248,-13.008213536458754,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T224925Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T224925Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.531296953770653,-12.84766361087845,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T225010Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T225010Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.20206963741841,-31.559886477490608,5,5,5
ch4-lower-edge-narrow-pluto-5d4d-20260810T225247Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T225247Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.801440664951528,-12.153523299096406,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T225535Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T225535Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.672735709666728,-12.441138848439977,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T225743Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T225743Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.650975286445568,-12.805792313319373,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T230035Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T230035Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.858054369752807,-12.445699938939537,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T230242Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T230242Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.596059021631426,-31.979806749448294,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T230532Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T230532Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.259760442464582,-31.709158882400924,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T230736Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T230736Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.816407286941542,-12.155825957122739,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260810T231026Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T231026Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.42524140301487,-31.87606761310797,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T231232Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T231232Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.59955434179082,-12.780852866451987,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T231538Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T231538Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.31641197094656,-31.744874668167956,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T231816Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T231816Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.608033387024548,-12.759654976139466,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T232103Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T232103Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.751303594313669,-12.518279709948605,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260810T232334Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T232334Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.97818972609052,-31.6036130619231,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T232629Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T232629Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.797034192219714,-12.931818020315433,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T232835Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T232835Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.642800621400568,-12.076528053594568,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T233123Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T233123Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.86195881352127,-31.501818183113617,4,4,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T233327Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T233327Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.34056405867113,-31.91241886127779,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T233610Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T233610Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.669737613851629,-12.235647490097794,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T233816Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T233816Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.28013730487397,-31.90353624713302,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260810T234131Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T234131Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.420563106068208,-12.313506066701725,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T234338Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T234338Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.303072732267914,-31.81940240625569,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T234623Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T234623Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.18188540885877,-31.756629421258996,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260810T234828Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T234828Z.json,2026-08-10,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.3705052081872,-31.88237794249226,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260810T235117Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T235117Z.json,2026-08-10,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.493341763440887,-12.599037648009269,3,3,2
ch4-lower-edge-narrow-pluto-5d4d-20260810T235408Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T235408Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.73576307164086,-12.800821823991244,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T235700Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T235700Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.569053166805617,-12.468943646040033,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260810T235907Z,ch4-lower-edge-narrow-pluto-5d4d-20260810T235907Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.445088867795324,-12.806174703566827,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T000157Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T000157Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.194589020901596,-31.760323037351817,1,1,1
ch4-lower-edge-narrow-pluto-5d4d-20260811T000402Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T000402Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.078801492845233,-31.73857819167376,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T000719Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T000719Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.723957116023126,-12.792698046980963,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T000925Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T000925Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-27.27984618034643,-31.90033773389281,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T001210Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T001210Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.507762541465963,-12.925620661737895,0,0,0
ch4-lower-edge-narrow-pluto-5d4d-20260811T001417Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T001417Z.json,2026-08-11,pluto-5d4d,4,lower,manual,50.0,2500000.0,-26.7433176882588,-31.437242497801545,2,2,2
ch4-lower-edge-narrow-pluto-5d4d-20260811T001701Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T001701Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.749535229847858,-12.517334822395927,3,3,3
ch4-lower-edge-narrow-pluto-5d4d-20260811T001908Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T001908Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.988634812366852,-12.629332652643647,4,4,4
ch4-lower-edge-narrow-pluto-5d4d-20260811T002156Z,ch4-lower-edge-narrow-pluto-5d4d-20260811T002156Z.json,2026-08-11,pluto-5d4d,4,lower,slow_attack,,2500000.0,-12.767095375209704,-12.639639123278698,3,3,3
